C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_42_022.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_42_022.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_42_022.jpg, 0, 0.8247143, 0, 0.9597772
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_42_124.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_42_124.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_42_124.jpg, 0.0750318, 1, 0, 1.609921
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_42_226.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_42_226.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_42_226.jpg, 0.3737856, 1, 0, 2.713022
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_42_327.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_42_327.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_42_327.jpg, 0.6771755, 1, 0, 3.861846
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_42_428.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_42_428.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_42_428.jpg, 0.9722484, 1, 0, 4.961044
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_42_529.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_42_529.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_42_529.jpg, 1, 1, 0, 6.057637
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_42_630.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_42_630.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_42_630.jpg, 0.8759859, 1, 0, 7.180283
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_42_731.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_42_731.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_42_731.jpg, 0.571814, 1, 0, 8.344603
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_42_837.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_42_837.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_42_837.jpg, 0.2157447, 1, 0, 9.717728
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_42_938.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_42_938.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_42_938.jpg, 0.2441832, 1, 0, 10.83189
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_43_039.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_43_039.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_43_039.jpg, 0.5475498, 1, 0, 11.97583
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_43_139.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_43_139.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_43_139.jpg, 0.8417593, 1, 0, 12.68331
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_43_242.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_43_242.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_43_242.jpg, 0.9586726, 1, 0, 13.69722
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_43_343.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_43_343.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_43_343.jpg, 0.6634343, 1, 0, 14.76615
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_43_443.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_43_443.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_43_443.jpg, 0.3631626, 1, 0, 15.89841
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_43_544.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_43_544.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_43_544.jpg, 0.06167074, 1, 0, 16.95322
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_43_644.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_43_644.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_43_644.jpg, 0, 1, 0, 17.97838
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_43_746.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_43_746.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_43_746.jpg, 0, 1, 0, 18.98622
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_43_846.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_43_846.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_43_846.jpg, 0, 1, 0, 20.05169
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_43_947.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_43_947.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_43_947.jpg, -0.2865294, 1, 0, 21.04396
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_44_048.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_44_048.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_44_048.jpg, -0.1445307, 1, 0, 22.03075
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_44_150.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_44_150.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_44_150.jpg, 0, 1, 0, 23.03873
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_44_249.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_44_249.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_44_249.jpg, 0, 1, 0, 24.06505
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_44_350.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_44_350.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_44_350.jpg, 0, 1, 0, 25.07376
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_44_451.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_44_451.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_44_451.jpg, 0.2607054, 1, 0, 26.02402
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_44_552.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_44_552.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_44_552.jpg, 0.02182081, 1, 0, 27.09025
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_44_654.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_44_654.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_44_654.jpg, 0, 1, 0, 28.02183
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_44_756.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_44_756.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_44_756.jpg, 0, 1, 0, 29.18962
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_44_856.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_44_856.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_44_856.jpg, 0, 1, 0, 30.21108
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_44_958.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_44_958.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_44_958.jpg, 0, 1, 0, 30.21766
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_45_059.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_45_059.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_45_059.jpg, 0, 1, 0, 30.21797
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_45_160.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_45_160.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_45_160.jpg, 0, 1, 0, 30.21807
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_45_262.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_45_262.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_45_262.jpg, 0, 1, 0, 30.2185
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_45_362.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_45_362.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_45_362.jpg, 0, 1, 0, 30.23219
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_45_465.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_45_465.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_45_465.jpg, 0, 1, 0, 30.21209
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_45_565.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_45_565.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_45_565.jpg, 0, 1, 0, 30.19861
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_45_665.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_45_665.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_45_665.jpg, -0.2383905, 1, 0, 30.19568
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_45_768.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_45_768.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_45_768.jpg, 0, 1, 0, 30.24739
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_45_869.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_45_869.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_45_869.jpg, 0, 1, 0, 30.19275
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_45_969.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_45_969.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_45_969.jpg, 0, 1, 0, 30.22208
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_46_071.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_46_071.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_46_071.jpg, 0, 1, 0, 30.19795
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_46_173.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_46_173.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_46_173.jpg, -0.06142979, 1, 0, 30.19974
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_46_273.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_46_273.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_46_273.jpg, -0.3617805, 1, 0, 30.14891
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_46_375.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_46_375.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_46_375.jpg, -0.3768598, 1, 0, 30.18604
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_46_477.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_46_477.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_46_477.jpg, -0.01611519, 1, 0, 30.18501
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_46_578.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_46_578.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_46_578.jpg, 0, 1, 0, 30.19358
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_46_680.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_46_680.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_46_680.jpg, -0.1106946, 1, 0, 30.20451
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_46_782.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_46_782.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_46_782.jpg, -0.2443062, 1, 0, 30.19327
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_46_882.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_46_882.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_46_882.jpg, 0, 1, 0, 30.21998
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_46_985.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_46_985.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_46_985.jpg, -0.0596586, 1, 0, 30.21134
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_47_087.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_47_087.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_47_087.jpg, -0.2467638, 1, 0, 30.20138
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_47_188.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_47_188.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_47_188.jpg, 0, 1, 0, 30.20917
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_47_289.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_47_289.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_47_289.jpg, 0, 1, 0, 30.2146
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_47_392.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_47_392.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_47_392.jpg, 0, 1, 0, 30.21483
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_47_494.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_47_494.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_47_494.jpg, 0, 1, 0, 30.21646
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_47_595.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_47_595.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_47_595.jpg, 0, 1, 0, 30.21128
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_47_697.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_47_697.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_47_697.jpg, 0, 1, 0, 30.21266
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_47_799.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_47_799.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_47_799.jpg, -0.0177162, 1, 0, 30.21009
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_47_901.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_47_901.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_47_901.jpg, -0.1789932, 1, 0, 30.20637
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_48_003.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_48_003.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_48_003.jpg, 0, 1, 0, 30.21447
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_48_104.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_48_104.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_48_104.jpg, 0, 1, 0, 30.21503
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_48_206.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_48_206.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_48_206.jpg, 0, 1, 0, 30.21401
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_48_307.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_48_307.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_48_307.jpg, 0, 1, 0, 30.21382
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_48_408.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_48_408.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_48_408.jpg, 0, 1, 0, 30.21422
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_48_510.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_48_510.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_48_510.jpg, 0, 1, 0, 30.21448
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_48_610.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_48_610.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_48_610.jpg, 0, 1, 0, 30.21297
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_48_712.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_48_712.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_48_712.jpg, 0, 1, 0, 30.21524
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_48_814.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_48_814.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_48_814.jpg, 0, 1, 0, 30.21542
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_48_917.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_48_917.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_48_917.jpg, 0, 1, 0, 30.21558
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_49_018.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_49_018.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_49_018.jpg, 0, 1, 0, 30.21324
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_49_120.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_49_120.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_49_120.jpg, 0, 1, 0, 30.21169
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_49_220.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_49_220.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_49_220.jpg, 0, 1, 0, 30.21274
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_49_322.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_49_322.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_49_322.jpg, 0, 1, 0, 30.2104
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_49_423.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_49_423.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_49_423.jpg, 0, 1, 0, 30.20949
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_49_524.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_49_524.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_49_524.jpg, 0, 1, 0, 30.21308
C:\Users\HP\Downloads\dataset\training_set\IMG\center_2024_08_19_00_09_49_624.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\left_2024_08_19_00_09_49_624.jpg, C:\Users\HP\Downloads\dataset\training_set\IMG\right_2024_08_19_00_09_49_624.jpg, 0, 1, 0, 30.21096
